verais messages	uvrais messages ou non (G1)	1
regardast et coneüst	reconneüst et regardast (G1)	1
contant	recontant (G1)	1
s'en courut	recouroit (G1)	1
covert	recouvert (G1)	1
douta	redouta (G1)	1
esgarderent	regarderent (G1)	1
regarderent	regarderent tuit (G1)	1
esgardoient	regardoit (G1)	1
dist	regehis (G1)	1
lever le	relever (G1)	1
movoir	remouvoir (G1)	2
murent	remuerent (G1)	1
dist	respondi (G1)	1
repaira	retorna (G1)	2
repairast	retornast (G1)	2
repaireroit	retorneroit (G1)	1
vestuz	revestuz (G1)	1
visitast	revisitast (G1)	1
viel	riche (G1)	1
nule chose	rien (G1)	1
roses	rousee (G1)	1
se pooit envers lui covrir por pooir qu'il eüst	s'an pooit couvrir en nule guise (G1)	1
s'asistrent	s'asentirent (G1)	1
venoient	s'assembloient (G1)	1
se tornerent	s'atornerent (G1)	1
si	s'en (G1)	1
se torna de la ou il estoit. et entra en un serjant de la meson	s'en ala et encontra un sergent de la maison, si li entra el cors (G1)	1
aloient ensamble dejoste un flun	s'en aloient en tel maniere ensemble saint Martin (G1)	1
erent en abstinence	s'en atenoient (G1)	1
se movoit il mie dedenz son cuer ne ne trestornoit	s'en esmaioit de rien en son cuer (G1)	1
repeirierent en lor contrees	s'en repairierent a leur contrees (G1)	1
ira plus aparelliement la voie qu'il doit		
                  aler a nostre Seignor	s'en vait la voie qu'il doit plus prestement a nostre Seigneur	
                  aler (G1)	1	
se mellast	s'entremeïst (G1)	1
venoient	s'esjoïssoient (G1)	1
l'espee	s'espee (G1)	1
si estoit	s'estoit (C2 C3 G1)	1
toz esmariz	s'il fust touz esfreez (G1)	1
s'enfermetez ne le destreignoit	s'il n'avoit enfermeté (G1)	1
la	sa (G1)	1
la celle au seint home	sa ciaulle (G1)	1
cele	sa fille (G1)	1
ce q'il morust	sa mort (G1)	1
ele	sa vesteüre (G1)	2
li seinz hom	saint Martin (G1)	1
se mist seinz Martins a la voie	saint Martin ala sa voie (G1)	1
fet seinz Martins	saint Martin faite (G1)	1
vint seinz Martins	saint Martin s'en vint (G1)	1
seinz	saint home (G1)	1
vraie	sainte (G1)	1
croiz	sainte vraie croiz (G1)	1
lava	sana (G1)	1
mondez	sanez (G1)	1
sanz mal avoir. et sanz grevance	sanz avoir paine ne mal (G1)	1
poés vos 	sanz faille poez (G1)	1
seürement	sanz nule doute (G1)	1
garantie	sauvee (G1)	1
esgarder	savoir (G1)	1
s'en	se (G1)	3
fu reporpensés	se fu porpenssez (G1)	1
s'en esmerveillierent	se merveillierent (G1)	1
se tresmuoit il et aparoit	se metoit il et s'aparoit (G1)	1
par dolereus martyre muert et perist en langor	se muert par dolereuse maniere de maladie (G1)	1
porpensa	se porpenssa (G1)	1
se vozse vos se vos sa vie volez oïr	se sa vie voulez paroïr (G1)	1
sorent	se sorent (C2 C3 G1)	1
conqerre	secorre aquerre et avoir (G1)	1
serjant	seigneur (G1)	1
resembloit	sembloit (G1)	1
ensivir	servir (G1)	1
souz et 	ses (G1)	2
les pluisors de ses freres	ses freres les pluseurs (G1)	1
ne n'avoit autres coutes	seur ce avoit acoustumé a gesir (G1)	1
venir sor eus	seur euls venir (G1)	1
trestoz	si (G1)	7
si c'on	si conme on (G1)	1
deciple	si desciple (G1)	1
desfez	si desfait (G1)	1
dist	si dist (C2 G1)	1
q'a poi	si durement que pres s'en ala (G1)	1
si ert il si douz et si pius	si estoit dolz et debonaires (G1)	1
tant pesoit	si estoit pesanz (G1)	1
et se	si le (G1)	1
mes il abandona	si li tendi (G1)	1
manda	si manda (G1)	1
s'avoients'avoier : se diriger		
                vers par autel maniere	si metent molt de legier (G1)	1
ne s'i seüst atapir	si ne seüst mucier (G1)	1
tieus poissance	si puissanz (G1)	1
et seisi parmi les braz, si	si qu'il (G1)	1
la flambe ne li feus	si que la chalor et la flambe (G1)	1
s'aparut	si s'apparut (G1)	1
se	si se (G1)	1
et si devoit l'en asoudre	si se devoit on avouer (G1)	1
il vit plunjons	si veoit pluions en un flun (G1)	1
j'ai ja fait le service trestot	sien ai tout fait le service (G1)	1
afaires	signes (G1)	1
foie	soe (G1)	1
poil	soie (C2 G1)	1
cenaill (#C2 #C3)	solier (G1)	1
le	son (G1)	3
un de ses iols	son oeil (G1)	1
sosfrir l'arbre a abatre	souffrir a depecier l'arbre ne a abatre (G1)	1
sosfroient	souffrirent (G1)	1
lessast	souffrist (G1)	1
soventes foiz joïes	souvent veües (G1)	1
secce	suite (G1)	1
ma	ta (G1)	1
estoient	tant estoient (G1)	1
de Tors tant seulement	tant seulement de la (G1)	1
fors tant seulement	tant seulement que (G1)	2
tost	tantost (G1)	2
le tens	tantost le tans (G1)	1
gardee	tenue (G1)	1
contree	terre (G1)	1
tele oevre	tiex (G1)	2
repairierent	tornerent (G1)	1
mis et assis en son lieu	tornez et conreez (G1)	1
mout s'en esmervellierent, si	tout droitement (G1)	1
environ	tout entour (G1)	1
tote sa voie	tout son chemin (G1)	1
ceste	toute (G1)	1
tant conme la nuit dura tresc'a		
                la jornee	toute nuit dusques a la journee (G1)	1
tieus	toutes ces (G1)	1
cez	toutes les (G1)	1
ne qe dent	toutes voies (G1)	2
trestoz	touz (G1)	4
issir toz cels qi en l'ostel estoient hors	touz cels issir hors qui laiens estoient (G1)	1
toz tens	touz jourz (G1)	1
retrest	traist (G1)	1
pener ne traveillier	travaillier ne esforcier (G1)	1
revellierent  il	travaillierent (G1)	1
acraventa	trebuscha (G1)	1
vendra trebuchant	trebuschera par grant ravine (G1)	1
escroller	trembler (G1)	1
tresc'a	tres aprés (G1)	1
trespassement	trespasse (G1)	1
le trespasserent	trespasserent le povre (G1)	1
issuz	trespassé (G1)	1
toz	trestoz (G1)	1
dolenz	triste (G1)	1
un pou	trop poi (G1)	1
li pasteur n'i sera mie	tu n'i seras mie (G1)	1
trestuit	tuit (G1)	5
cil	tuit cil (G1)	3
qi les	tuit cil qui leur pechiez (G1)	1
li	tuit li (G1)	1
li clergiés qi la estoient assemblez	tuit li autre clergié (G1)	1
le	un (G1)	2
une tombe d'un home qi iluec estoit enfouiz	un cors enfoui en une tombe (G1)	1
por lui ferir d'un coutre		
                et ocirre	un coutel en sa main pour lui ferir et occire (G1)	1
pou	un poi (G1)	1
oï et entendu un pou ceste chose	un poi entendu ces choses (G1)	1
celui qi de vin i gostast onqes	un qui beüst de vin (G1)	1
nul	un seul (C2 G1)	1
en un secré leu	un siege en un des liex (G1)	1
la	une (G1)	1
l'antevene	une anthiene (G1)	1
une seule haire	une haire tant seulement (G1)	1
un leu	une voie (G1)	1
meüssent	venissent (G1)	1
a la cité venist	venist avec lui jusques a la cité (G1)	1
par devers	vers (G1)	1
cote	vesteüre (G1)	1
revestoit	vestoit (G1)	1
meïsmes ai veües	veul (G1)	2
avons en nostre tens veü	veïsmes en noz tans (G1)	1
vivre	vif (G1)	1
citez	viles (G1)	1
parvindrent	vindrent (G1)	2
se trestretrest li seinz hom	vint (G1)	2
i acorut	vint et acorut (G1)	1
vindrent mout de vileinz	vint une grant torbe de vilains (G1)	1
de ceste vie	vit (G1)	1
fu en vie	vivoit (G1)	1
lumiere	voie (G1)	1
les povres et  les chetis	volentiers as povres et as mendis (G1)	1
voellance	volenté (G1)	1
volenté	volenté de (G1)	1
voloit	voloit on (G1)	1
requerons nos et volons avoir	volons nous avoir (G1)	1
voloit	volt onques (G1)	1
voloit	volt rien (G1)	1
voudroit	voudra (G1)	1
vout	vouloit (G1)	1
mes	voz (G1)	1
orissons	vraie creance (G1)	1
estoient venuz et assamblez	y estoient assemblé (G1)	1
